#node_id,out_degree
38659533,9
40276073,29
36145566,41
39200825,42
39744408,6
38532882,64
35954835,36
38618296,41
33880326,37
36897984,26
35095347,43
36439235,64
35875412,19
34628473,34
32694666,93
37679812,34
36981207,9
35171324,32
34072729,24
39912498,40
35542135,37
40439555,45
36844372,34
33622130,41
36173137,13
35186088,35
31911508,18
36512294,12
32509556,95
34512693,57
39203864,32
38052832,98
33446632,27
37248689,19
35301973,42
35414422,12
37685554,38
37397589,223
34898782,20
34611650,11
33230135,54
33187192,23
39367368,27
40290163,19
37009126,60
34501617,31
34354312,46
38827581,59
37118118,15
38352607,54
37569050,49
38896265,88
38012129,60
35850700,43
33040459,59
33451982,88
34139179,10
37208438,27
37305726,31
38816652,57
36307217,47
36045222,18
34078712,9
34362883,94
37786942,57
39860652,30
32714112,34
34925871,21
31906026,49
40430961,50
34485295,87
34020039,31
37807907,16
36438807,29
36553556,11
32746037,53
40178146,43
32811891,50
33413479,28
35628437,189
39696230,11
39012878,43
31934491,10
35006421,36
38917131,33
34960316,10
34545781,9
33562750,52
39441344,19
32760350,27
35982290,46
40182255,18
38260248,65
32232041,183
40248988,56
36551486,27
39351272,36
34475175,44
35350429,39
35126114,40
33561945,29
33415555,25
38137809,38
34192210,42
37739988,57
35898264,8
34490600,32
35190451,27
32215327,22
38868959,19
37360749,82
38073094,14
38877879,90
37383905,19
37985825,39
37808850,19
37893985,41
38018186,122
33052138,40
35832124,32
34359145,25
34173170,36
32010568,31
38221807,45
33562957,5
39241199,41
38260447,39
34359353,84
34682734,8
33397888,28
33007515,147
37292348,50
32636936,37
34094019,29
40072161,33
32906726,20
32523979,11
37702080,40
39851293,39
37841893,93
37993798,76
36387233,52
31993243,80
34181323,26
39023671,35
37217595,26
37501909,40
40094940,40
34790167,62
37989589,83
33495448,45
34943780,43
39071941,36
36496986,36
39064575,29
38129681,30
38153459,14
40230776,7
37396970,9
35586271,8
33565054,72
38974758,27
33761925,42
35957282,10
39583911,44
38078870,31
31919502,56
37072441,87
39513002,74
34441648,49
35010957,41
33488461,34
38660467,74
34492169,43
33833369,57
40331214,23
33635763,18
35892973,38
32664638,96
32728870,25
38581452,139
40453898,30
39672366,36
33978168,32
33254272,59
32272753,19
38931299,27
34853968,6
35676321,42
35056104,47
37484932,5
34899094,16
39203946,38
34306919,27
33209127,58
35244320,12
36202994,30
37811136,33
38827837,32
35127658,18
34789491,21
34817787,13
34471294,7
37406126,40
39458729,36
39833634,92
34272361,23
32123877,41
35030188,39
33770371,28
37375398,36
36980394,27
39872894,8
39253608,55
35812810,27
38899429,47
39941657,192
38532935,17
36980337,27
37324815,35
40432709,23
33936123,9
32292645,14
32453992,49
34584067,42
35958177,25
39132537,16
32698492,30
38556584,46
38062076,76
39677434,71
40126890,22
35807941,119
37389362,194
37736206,40
36159273,10
32633214,30
39833261,8
37918938,28
34674751,42
38890550,53
39577106,27
39856893,11
32143704,46
35353902,37
38930987,16
40248303,15
38775503,18
33118751,9
32070420,45
40017757,40
39872581,15
32051057,509
39717205,10
36613524,43
33057359,53
33743244,16
38114779,18
40075964,42
34381958,43
33194180,26
32467833,45
32787965,19
39672330,67
32424012,25
36676022,34
38092785,13
32455941,5
39529953,70
33754508,26
32830100,29
37688357,63
38531336,55
38578131,30
40126859,26
32640184,68
32185264,16
36985732,54
32602803,27
36832961,44
36304585,30
35024388,34
37849450,44
34835008,56
37591242,90
39013021,18
34868464,19
32041386,27
32537289,13
35019977,30
37701953,35
37768512,101
36135835,93
37953070,41
36616261,7
34540320,22
32110569,19
32153517,29
33211330,43
36526439,18
40231951,28
34856986,18
37445310,63
37927826,10
33362280,22
33426377,52
38660661,35
34327566,39
39586819,33
34371595,42
36513414,48
33200320,24
35406828,32
38059585,53
32884085,24
35138598,40
38103891,22
33912367,18
38784609,78
38397421,398
35224138,23
35641014,79
36114999,21
32660495,54
38835436,14
39702408,40
38731810,44
34280264,23
35519071,47
35840948,9
35136104,34
34881260,63
37724221,11
38173340,8
39528674,7
38421802,53
36513664,71
39401685,48
35480769,9
38500512,43
32213867,74
33415280,25
35789023,52
33661308,35
36171014,20
33379348,19
32944382,8
32461268,72
39806388,109
35924222,47
33923927,20
36936030,40
34391367,74
40017473,5
34588954,66
39713233,24
33195638,24
37351672,22
32109989,47
39107569,21
38276816,13
38628923,45
31936598,11
32210071,96
37835809,66
34194694,23
36936762,29
38910695,32
38740689,15
40259896,29
37872300,12
36821522,24
32892062,5
34887710,18
35928044,14
35163765,30
38514662,51
37324480,24
39991604,38
36916750,28
40255899,36
35632572,112
35784996,9
37368007,18
38694447,54
34778068,22
37550873,38
34917520,100
35524595,8
40307216,281
38399970,20
39474564,13
38314779,123
38369673,23
39144147,37
37892580,22
36091665,31
31953392,46
36560851,52
38800417,11
34247298,19
34521241,56
39687084,56
32328586,11
39838018,28
34041877,22
36256698,14
35767947,71
34841666,38
36172246,8
40092013,9
40268524,256
36568353,9
37362526,12
35298808,30
35520645,25
39465793,29
32524725,28
36134713,111
32751315,68
34681264,51
39532882,74
35478907,27
38380682,35
33236134,45
40371230,29
39020389,18
35379036,22
39381177,14
32473418,35
38904764,20
35681708,36
36595030,7
38668299,20
35942356,23
37296791,36
38172809,35
37347027,29
39687511,23
34847710,30
35354766,20
39959516,20
38358536,24
32525930,30
36532528,67
36729556,19
39574051,33
34125884,82
35079081,20
36365156,68
34988882,29
38644205,105
37754360,108
37790886,56
35075782,37
35373908,112
39959614,14
36935683,42
34641522,64
36844795,38
36699850,22
39705401,79
34068122,90
37765220,38
39139434,104
37497066,10
33348548,37
35698453,58
34198678,16
32430053,35
37460643,50
33681021,15
33940156,48
36569192,103
36048259,29
39086308,16
37346939,21
35884717,54
32260210,34
38687802,36
33193271,96
34834856,11
37370584,9
36843571,30
38260494,48
39042359,28
37696870,37
32256552,6
35509713,48
34415868,10
38633049,77
33785820,9
39008688,6
35117931,27
35765178,36
36111845,37
33103043,173
38877036,35
39017837,148
35484584,20
33088610,7
32911690,79
33083209,31
34608321,75
39936768,15
36991287,25
39865155,23
36366945,43
32166676,24
35994498,61
35008634,24
34285334,59
38231088,20
39610663,16
36593631,14
31933514,41
36248064,74
40026231,9
39758287,10
36285313,13
34897594,7
35458178,22
40364316,47
32547717,13
35644618,49
32180067,13
32813667,23
37640841,74
39036011,89
35250914,92
37672143,17
37393383,25
36636358,45
39197121,62
38745598,90
34449071,89
38058577,10
37126607,48
36591959,38
39124850,19
36351805,65
32468009,59
36992496,74
32070294,29
39626632,225
32921812,19
36434410,48
33948296,33
33901726,31
38918711,28
38638911,62
38361090,17
35309743,33
35672594,21
37189526,16
34374961,33
39547088,56
32211303,8
37901048,49
34965256,31
37688646,36
34776982,65
36684759,87
32575987,71
35205741,52
33670119,9
37848700,15
36284209,47
38946179,57
35043508,29
38548777,59
34377515,26
39337359,52
32647460,58
38580362,44
39494987,31
36173945,84
35224457,17
34003359,35
36540186,12
37981905,10
33608025,82
39255332,20
32318980,19
34362219,35
39991630,17
36170802,40
37842592,76
40364875,23
35498092,19
39220519,15
37052652,16
36827010,21
35035294,29
34247329,41
40072116,63
39006514,5
37691763,13
39592261,35
33747716,43
37891763,51
32486426,38
34765457,118
35132709,54
40356742,75
40142115,30
36141216,15
36077918,36
38975465,12
33776871,47
38796519,52
37410177,24
32271843,40
31936576,37
39420545,59
38055155,37
34620599,26
32343798,30
34164166,28
40347349,83
33330754,21
38249829,52
32481562,110
37628217,20
37992296,34
35070997,33
32571334,43
33398505,26
36962770,14
35091698,31
35875410,23
36457656,13
35702280,35
35274796,45
39906899,9
32039755,27
36247410,29
33555117,25
32648898,28
37636833,15
39164681,17
39028009,39
38097928,49
33209651,66
37633596,58
37986827,30
34361758,29
36605314,5
33656152,7
38709319,19
34346528,26
36287606,32
34638491,37
34378434,65
40230894,18
33902434,60
34050877,33
39877462,5
32483632,29
32537600,12
33489535,14
38261137,20
32355910,10
33917388,133
35260909,23
36839971,30
39162221,76
36162825,13
36145095,41
40475800,18
34545948,54
39728856,39
37779870,18
34622006,30
40133935,41
40179119,24
36263069,31
35605466,45
33008408,54
36555417,21
36063362,9
37360651,14
38803498,30
35456493,53
39780013,15
31914030,20
40241241,20
34055765,42
35425039,18
39669888,11
35775794,31
33484599,57
32063116,42
39878681,152
35028678,27
33869663,12
32341063,38
34179297,12
36560057,18
35013488,42
36517497,10
33718490,26
38140460,26
34361708,25
33673247,15
38258263,41
36658180,23
35680564,48
33312309,10
39656417,115
31924229,31
33423140,70
39830919,37
37397376,52
39294143,56
35464173,25
34992138,55
38609164,33
33795353,22
35763751,20
34921113,73
39127819,15
35919882,32
37735353,30
32271890,48
36157363,7
32034227,24
38694919,49
39617127,14
35157031,29
35223143,27
36643600,19
33889387,39
35118791,10
34124033,76
35930006,23
32697811,44
40109734,82
38007555,57
38450134,34
35757192,33
34510332,98
40207307,201
35747859,36
34079764,39
35655970,21
35795272,21
35462718,23
36062175,25
35832638,103
38678297,37
36770696,5
33778525,21
40177123,26
36171574,32
37800944,35
36981850,34
35448323,21
32647176,9
32407388,34
32197383,187
33917041,44
38549220,37
39416858,29
37487749,9
37875120,37
36114230,48
36829953,35
36439564,17
36570347,13
32903470,29
37563254,5
35719341,46
33190638,43
38435178,34
34603060,55
32597862,20
39356133,15
33681808,29
33454867,58
37807689,19
32973273,98
32460469,19
34573192,37
36348112,99
36969510,9
37334077,42
39355134,28
38537100,10
38302906,38
32752921,20
36551752,128
35188833,57
35788512,7
34445962,38
38560817,49
36141509,52
38168426,67
32103422,48
33935579,7
36196434,29
34126133,23
40309069,17
34178870,66
36943819,25
39124865,75
40364351,57
34013600,17
37510877,42
35938904,42
32641301,18
37101572,117
32206575,29
36173633,37
34539480,87
36238881,8
37765167,48
31915548,42
34526981,49
32230921,31
33512742,26
32498301,20
33163060,12
32202054,30
34857008,34
35251618,39
33349057,23
34682630,26
35051349,52
32817358,28
38993908,24
34285444,32
35948031,56
39596529,271
38254672,53
38475164,19
33785029,72
35187160,22
36204080,81
31975896,38
34349884,39
32235139,55
32765533,53
31955413,72
39828709,13
34336420,16
39021560,27
36360749,8
36678684,57
34252876,55
35346642,71
33783251,23
33744864,24
34200642,25
34685371,104
34171212,19
36047963,23
40402335,32
38550690,67
34173559,5
38672027,77
33225249,84
37466592,19
34362179,15
37114102,35
38213324,14
35645480,17
38634450,29
37511765,43
32143694,22
34540904,13
37459323,49
35369215,11
36628232,41
35694010,9
32181260,55
32428550,22
32859749,49
39058553,64
38007359,9
34131629,77
36780070,31
37846235,5
36424112,44
36151360,21
34326797,21
38067621,50
37186046,75
32479210,15
40226346,159
39996113,37
39747515,40
39289764,6
38502299,39
38473840,144
37689770,15
35860465,78
39261986,42
37288670,103
36655039,33
39434899,37
36074485,22
37847535,78
33061671,34
38515775,17
37545175,15
35006403,17
36674294,86
31982985,25
35582359,35
36443562,40
33748218,26
39732681,31
32885220,34
33993613,53
37841265,207
37432940,63
39071074,9
32499922,10
37181923,14
38834014,28
34282190,37
40290244,26
34804288,12
37071596,22
37928638,16
33226338,74
32787826,7
40168095,46
34025997,14
35053239,82
40407539,183
36856313,27
33911864,30
39001103,29
39924144,56
36968645,30
33066059,13
38409060,100
36325179,53
36778275,35
36544910,84
33262878,10
37007456,158
39519210,54
36775767,111
34336365,42
36273639,99
38713725,22
38799374,5
34617783,12
38493431,48
37058497,38
36361242,15
36148204,28
38531926,36
34461442,21
34889368,134
32926172,8
40242555,67
33392466,43
33324763,23
36714347,64
37327310,25
39731612,47
32255413,24
39039294,21
34610658,23
37856511,30
38808033,359
32541949,35
35493785,25
34620240,58
34135972,16
35819276,8
31919065,11
38969872,48
32161880,28
34953471,47
32825552,5
35163705,77
36303279,43
32015841,24
36975693,27
32873245,97
35883874,41
35497644,25
37484095,23
38002133,10
35629816,18
39857129,33
32805725,74
38393727,87
35052044,15
34993367,5
33804687,124
35521325,6
40011538,26
37939673,24
38981996,23
32765590,14
34557370,15
39612170,18
32163202,175
35491468,31
35768103,44
38283221,34
33574281,61
34274990,59
34513086,29
34435399,31
32832130,49
33523558,63
36819083,20
35163338,191
32163459,22
34393572,24
38930384,10
35637182,26
40352253,36
34269174,12
37838637,83
38168439,68
38848557,31
39630829,30
33750883,22
39904391,57
40169763,15
34575620,27
39122773,5
34123870,37
39668624,18
38890733,31
33458742,128
37740149,38
38187392,33
37526662,24
40104739,42
37020894,9
33735227,25
34556805,13
38893738,12
35193700,112
39737536,49
32695009,32
40096081,27
35639732,6
31949729,33
36377289,54
37496045,38
38420345,11
39645167,52
38957752,14
36254144,11
34899382,50
34321790,6
34177963,280
37141313,119
33871769,6
32858796,24
32410643,30
40259681,30
36687493,10
32298270,84
38481895,19
38090379,51
38826464,54
34935993,31
35269216,10
37781175,37
36483891,28
36909233,24
34027814,40
36838246,46
37622815,32
35116485,16
37959384,58
34986162,23
36280821,30
34733175,75
34021253,45
34071933,31
38988982,58
38136146,68
37626162,29
39599906,177
38123701,29
33845928,27
34498035,24
33386891,67
31928529,17
37147421,30
39868536,61
35126962,47
34229738,76
39845520,30
35873970,27
40486598,13
36969692,19
35800665,11
40137736,100
38587766,11
36634296,42
36817619,36
37382264,67
37390249,93
34568093,47
36302216,63
39307993,48
35354055,100
40005192,101
39289030,47
32424010,90
40175101,8
33970270,25
40440448,57
38851803,36
31975899,45
34635951,42
33680565,20
38229905,25
36008461,70
33028393,19
38244593,43
34490716,14
33437299,29
34071410,26
36213904,85
38006445,45
35117721,35
32194445,23
38596622,24
37375823,49
37631379,145
39979116,17
35919340,26
34397928,27
37836482,39
35727045,56
32235624,16
35920797,80
32702914,18
38949172,46
40257724,49
37050755,23
36044258,21
38969755,21
38867518,11
40208355,26
35208347,17
35229153,20
37965601,25
38731565,20
40123655,52
36120604,22
40371361,24
36864930,24
34562933,11
38890855,22
38671766,82
36797462,40
39980345,23
38291561,67
39816505,44
38752156,33
33266208,58
34200167,44
33457829,9
33551745,151
39421725,11
32908350,6
39157450,25
36224725,16
35782327,45
35693955,50
37374345,32
37926739,41
32780019,39
38344936,23
40118969,41
39437773,22
38298326,25
34709675,81
38333489,14
40177665,42
37046504,10
34921146,10
37878245,24
38487797,13
39108280,5
40337074,13
33365525,11
32494660,48
32845314,40
38993343,83
37150978,36
36609712,8
36351724,26
38280069,15
37095893,9
38473886,74
38192136,107
34194576,9
33168123,20
35592032,16
38858672,48
33532233,26
37483926,46
32287519,25
34926060,11
38792038,25
34881031,19
35957503,28
39145131,15
39476245,115
32955879,188
32962631,173
39604143,50
34172042,27
40057573,161
33807501,14
37086148,38
36553507,55
36819030,43
35311018,19
38718127,42
36286016,66
38633133,87
35095721,33
34063093,13
34793513,29
32245195,56
38358246,127
35423550,33
36054476,79
36091523,41
32797342,39
36768157,187
40344523,28
34991465,55
34343572,61
36880809,37
39324423,54
35951209,24
32297543,48
35185812,20
36969389,39
34858279,5
40336932,25
39339913,22
38790790,12
34053871,18
